country_date_id,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support
167941,0,,0,0.00,0.00
171736,1,1,2,,
138250,1,1,1,,
158898,1,1,2,0.00,0.00
183996,1,0,1,0.00,0.00
164830,1,1,2,0.00,0.00
97154,1,1,0,,
184817,1,0,2,0.00,0.00
151225,2,0,1,0.00,0.00
19872,0,,0,,
177334,0,,0,0.00,0.00
82037,1,1,2,0.00,0.00
26139,1,1,1,,
16233,2,0,1,0.00,0.00
174668,0,,0,0.00,0.00
34846,1,0,2,,
188783,0,,0,,
89536,1,1,1,0.00,0.00
192822,0,,0,,
75484,0,,0,,
5001,2,1,2,,
39929,1,0,1,,
173323,1,1,1,0.00,0.00
32867,0,,0,0.00,0.00
183714,1,0,1,0.00,0.00
127720,0,,0,,
44393,2,1,2,0.00,0.00
104045,0,,0,,
3138,1,1,0,,
171394,1,1,2,0.00,0.00
162900,1,1,2,0.00,0.00
134122,1,1,0,,
170082,0,,2,0.00,0.00
161289,2,1,1,,
107458,1,0,2,0.00,0.00
885,1,1,0,,
2833,0,,0,,
167036,0,,1,0.00,0.00
105733,0,,1,,
167980,2,0,0,0.00,0.00
63539,0,,2,0.00,0.00
65008,0,,1,,
25841,1,0,1,0.00,0.00
33735,0,,0,,
156155,0,,0,,
87893,2,1,1,,
136321,1,1,0,,
58363,0,,0,0.00,0.00
58420,0,,0,0.00,0.00
32677,2,0,0,,
52472,0,,0,,
165907,2,0,0,0.00,0.00
132778,1,0,1,0.00,0.00
191941,0,,0,,
13324,1,1,1,,
151502,2,0,1,0.00,0.00
179279,1,1,0,,
167389,0,,0,0.00,0.00
140595,0,,0,,
30734,0,,0,0.00,0.00
50341,0,,0,,
145828,0,,0,,
22959,1,1,2,,
657,1,0,0,,
118162,2,0,1,,
38546,1,0,0,0.00,0.00
184614,1,1,1,,
58973,0,,0,0.00,0.00
70079,2,0,2,0.00,0.00
51919,0,,1,0.00,0.00
173128,0,,0,,
97389,1,1,0,,
195817,0,,0,,
193103,0,,0,0.00,0.00
61167,2,1,1,0.00,0.00
195836,0,,0,,
84457,1,0,1,0.00,0.00
165168,2,1,1,0.00,0.00
104591,0,,0,,
13829,0,,0,0.00,0.00
177434,2,1,1,0.00,0.00
166769,0,,0,,
83591,2,1,2,,
124173,1,1,0,0.00,0.00
17412,2,0,2,0.00,0.00
27463,0,,0,,
161786,1,1,0,0.00,0.00
107007,0,,0,,
173086,0,,0,,
94975,1,1,2,0.00,0.00
190075,1,1,0,0.00,0.00
10661,0,,0,0.00,0.00
195137,0,,0,0.00,0.00
194726,0,,1,,
194143,0,,0,0.00,0.00
27949,1,1,2,0.00,0.00
158292,0,,0,,
11296,0,,0,,
79074,1,1,1,0.00,0.00
164083,2,0,2,0.00,0.00
89852,0,,0,,
56458,2,0,2,,
5181,0,,0,,
133026,1,0,2,,
48782,1,1,0,0.00,0.00
30314,0,,0,,
87961,2,1,1,,
126167,0,,1,0.00,0.00
49027,0,,0,,
115833,0,,1,0.00,0.00
44113,2,1,0,,
18187,1,1,1,0.00,0.00
159149,1,1,2,,
165858,2,0,0,0.00,0.00
183120,1,1,0,0.00,0.00
89587,1,1,1,0.00,0.00
1432,0,,0,0.00,0.00
186963,1,1,1,0.00,0.00
91331,0,,0,0.00,0.00
141284,2,1,2,,
66349,0,,0,0.00,0.00
130977,2,1,0,,
129561,0,,0,0.00,0.00
70347,2,1,2,,
10795,0,,0,0.00,0.00
172779,1,1,2,,
187121,0,,0,0.00,0.00
172127,0,,0,0.00,0.00
167887,0,,0,0.00,0.00
21418,1,0,2,0.00,0.00
165563,1,0,2,,
188265,1,1,2,0.00,0.00
154853,2,1,2,,
176180,0,,0,,
35966,1,1,0,,
143631,0,,0,,
180919,1,0,1,0.00,0.00
55834,2,0,2,0.00,0.00
154544,2,1,2,0.00,0.00
49174,0,,0,,
84474,1,0,1,0.00,0.00
99009,1,0,1,0.00,0.00
140876,2,1,1,0.00,0.00
159232,1,1,2,,
116305,0,,0,,
143694,0,,0,,
32951,1,0,1,0.00,0.00
3403,1,1,2,0.00,0.00
183086,1,1,0,0.00,0.00
40049,1,0,0,,
195390,1,1,0,0.00,0.00
82487,0,,1,,
20540,0,,0,0.00,0.00
141265,2,1,2,,
12552,0,,0,,
29329,0,,0,,
124031,2,1,0,0.00,0.00
164119,2,0,2,0.00,0.00
26350,0,,0,,
180158,0,,0,,
162199,1,1,0,,
3431,1,1,1,0.00,0.00
158620,1,1,1,0.00,0.00
136867,1,1,2,0.00,0.00
17416,2,0,2,0.00,0.00
175243,0,,0,0.00,0.00
36876,0,,0,,
111577,1,1,0,0.00,0.00
135329,0,,0,,
175083,0,,0,,
179478,0,,0,0.00,0.00
152331,1,1,0,0.00,0.00
76562,1,1,1,,
68620,0,,0,0.00,0.00
118420,0,,0,,
167234,1,1,1,0.00,0.00
47694,1,0,0,,
174516,0,,1,0.00,0.00
97777,1,1,1,0.00,0.00
111019,1,1,2,,
72304,0,,0,,
5110,0,,0,,
72663,1,0,2,0.00,0.00
169025,0,,0,0.00,0.00
97260,1,1,0,,
135609,1,1,2,0.00,0.00
176134,0,,0,,
21951,0,,2,,
188944,0,,0,,
65656,1,0,1,0.00,0.00
160795,0,,0,0.00,0.00
49455,2,0,0,0.00,0.00
183876,1,0,1,0.00,0.00
182470,0,,0,,
120049,1,1,2,0.00,0.00
67911,0,,0,0.00,0.00
166287,2,0,0,0.00,0.00
91589,2,1,2,0.00,0.00
75159,1,1,1,,
10462,0,,0,,
95290,1,1,2,,
58318,0,,0,0.00,0.00
191335,0,,0,0.00,0.00
13055,2,0,1,0.00,0.00
184251,1,0,1,,
68007,0,,0,,
66851,0,,0,0.00,0.00
98848,1,0,1,0.00,0.00
71772,2,0,0,0.00,0.00
30103,0,,0,0.00,0.00
53046,1,1,2,0.00,0.00
83035,2,1,2,0.00,0.00
44440,2,1,2,0.00,0.00
79665,0,,0,,
175729,2,1,0,0.00,0.00
103761,0,,0,,
192726,0,,0,,
146920,0,,0,,
1816,0,,0,,
103391,0,,0,0.00,0.00
128026,0,,0,0.00,0.00
125340,1,1,2,0.00,0.00
161991,0,,0,0.00,0.00
149229,1,0,1,0.00,0.00
104911,0,,0,,
126697,0,,0,,
132356,1,1,2,0.00,0.00
194141,0,,0,0.00,0.00
84816,1,0,1,,
66313,0,,0,0.00,0.00
116078,0,,1,,
16495,2,0,2,,
92357,2,1,2,,
64551,2,1,2,0.00,0.00
122199,1,1,0,0.00,0.00
86352,2,0,2,0.00,0.00
194562,0,,0,0.00,0.00
165559,1,0,2,,
183002,0,,0,0.00,0.00
15489,0,,2,,
156420,0,,1,0.00,0.00
130514,2,1,1,0.00,0.00
184111,1,1,0,0.00,0.00
83668,0,,0,0.00,0.00
179157,1,1,0,,
164638,0,,2,,
159333,1,1,2,,
85535,1,0,1,0.00,0.00
178035,1,1,0,,
48421,0,,0,0.00,0.00
23382,1,1,1,0.00,0.00
2601,0,,0,0.00,0.00
138643,1,0,0,0.00,0.00
30504,0,,0,,
179556,2,0,2,0.00,0.00
172638,1,1,2,0.00,0.00
126035,0,,1,0.00,0.00
34757,1,0,2,,
164506,2,0,2,,
143300,1,1,2,,
21191,0,,0,0.00,0.00
142172,1,1,2,0.00,0.00
132327,1,1,2,0.00,0.00
127929,0,,0,,
190000,1,1,0,0.00,0.00
170054,0,,2,0.00,0.00
94301,0,,0,,
176911,0,,0,,
144984,0,,2,0.00,0.00
63988,0,,0,,
169885,0,,0,,
91937,2,1,2,,
2907,0,,0,,
73766,1,0,0,0.00,0.00
172460,2,1,2,0.00,0.00
113432,0,,0,0.00,0.00
87161,0,,0,0.00,0.00
142501,0,,0,,
43202,0,,2,0.00,0.00
96660,0,,0,0.00,0.00
183801,1,0,1,0.00,0.00
18434,0,,0,0.00,0.00
47387,1,0,0,0.00,0.00
96234,0,,0,,
25513,1,0,1,0.00,0.00
8975,2,1,2,0.00,0.00
25479,0,,0,0.00,0.00
193927,1,1,1,,
107736,2,1,0,,
32567,2,1,0,,
125161,1,1,2,0.00,0.00
65735,1,0,0,0.00,0.00
44050,2,1,0,,
179917,2,1,0,0.00,0.00
35129,1,1,1,0.00,0.00
180864,1,0,1,0.00,0.00
53153,1,1,2,0.00,0.00
132233,2,0,0,,
10980,0,,0,0.00,0.00
163286,1,1,0,,
153246,0,,0,1648500000.00,0.00
6882,1,1,1,0.00,0.00
152890,0,,0,,
152371,1,1,0,0.00,0.00
151806,0,,0,,
171864,0,,0,,
6021,0,,0,,
84171,1,0,2,0.00,0.00
156512,0,,1,0.00,0.00
166871,0,,0,0.00,0.00
17150,2,0,2,0.00,0.00
53363,1,1,2,,
161109,2,1,1,0.00,0.00
113094,2,1,1,,
195061,0,,0,,
194286,0,,1,0.00,0.00
170283,0,,1,0.00,0.00
118746,0,,0,0.00,0.00
133952,1,1,2,,
25565,1,0,1,0.00,0.00
20531,0,,0,0.00,0.00
6297,0,,0,,
51694,0,,2,0.00,0.00
129099,0,,0,0.00,0.00
94637,1,1,1,0.00,0.00
137146,1,1,0,,
167001,0,,0,0.00,0.00
23758,1,1,2,0.00,0.00
23792,1,1,2,0.00,0.00
172546,1,0,2,0.00,0.00
152402,1,1,0,0.00,0.00
137406,0,,0,,
179700,2,0,2,0.00,0.00
115940,0,,1,0.00,0.00
91369,0,,0,0.00,0.00
24765,0,,0,0.00,0.00
161697,1,1,0,0.00,0.00
28991,0,,0,0.00,0.00
160769,2,0,1,0.00,0.00
114376,1,0,0,,
654,1,0,0,,
9707,2,1,0,0.00,0.00
63228,2,0,2,0.00,0.00
34454,1,0,2,0.00,0.00
151655,2,0,1,0.00,0.00
186268,1,0,1,,
192844,0,,0,,
189247,0,,0,0.00,0.00
108219,2,1,2,0.00,0.00
162357,0,,0,,
99141,1,0,1,0.00,0.00
69929,2,0,2,0.00,0.00
140281,0,,1,,
174879,0,,0,,
186588,0,,0,,
2252,1,1,2,0.00,0.00
104657,2,1,0,,
173370,1,1,1,0.00,0.00
155462,0,,0,0.00,0.00
133399,2,0,1,0.00,0.00
22039,0,,2,,
178692,1,1,2,0.00,0.00
104189,0,,0,,
84166,1,0,2,0.00,0.00
5066,2,1,1,,
91740,2,1,2,0.00,0.00
49319,0,,0,,
943,0,,0,,
157157,0,,0,,
87589,2,1,1,0.00,0.00
153823,0,,0,,
36540,0,,0,0.00,0.00
1737,0,,0,,
99267,1,0,1,,
163258,1,1,0,,
164962,1,1,1,0.00,0.00
75993,1,1,2,15474466901.78,0.00
156770,0,,0,0.00,0.00
156830,0,,0,0.00,0.00
45429,2,0,1,0.00,0.00
16480,2,0,2,,
139745,0,,2,0.00,0.00
18121,1,1,2,0.00,0.00
137121,1,1,0,,
27225,0,,0,,
173909,0,,0,,
132990,1,0,2,,
5916,0,,2,,
83135,2,1,2,0.00,0.00
66525,0,,1,0.00,0.00
181863,0,,0,0.00,0.00
130827,2,1,0,,
104634,2,1,0,,
133978,1,1,0,,
80585,2,0,2,,
184186,1,0,1,,
26718,1,0,2,0.00,0.00
157516,1,1,2,0.00,0.00
100852,0,,2,0.00,0.00
96599,0,,0,0.00,0.00
25641,1,0,2,0.00,0.00
167269,1,1,2,0.00,0.00
115494,0,,0,0.00,0.00
1684,0,,0,,
168680,0,,0,,
135465,0,,0,0.00,0.00
182981,0,,0,0.00,0.00
69912,2,0,2,0.00,0.00
98263,1,1,1,,
120615,0,,0,,
106095,0,,0,0.00,0.00
21887,0,,2,,
119195,1,1,2,,
182070,1,0,1,0.00,0.00
67787,0,,0,0.00,0.00
47227,2,1,2,,
92064,2,1,2,,
69320,0,,0,,
157904,1,1,0,0.00,0.00
45993,2,0,0,,
99309,1,0,1,,
50781,1,1,0,0.00,0.00
3105,1,1,0,,
109847,1,1,1,,
135224,0,,0,,
45364,2,0,1,0.00,0.00
166910,0,,1,0.00,0.00
69746,2,0,2,0.00,0.00
38878,0,,0,,
194611,0,,1,0.00,0.00
192579,0,,0,,
182182,1,0,1,,
161782,1,1,0,0.00,0.00
186288,1,0,1,,
73996,0,,0,0.00,0.00
74953,1,1,1,0.00,0.00
140109,0,,0,0.00,0.00
157216,0,,0,,
193733,1,1,1,,
10437,0,,0,,
20849,0,,0,,
43258,0,,2,0.00,0.00
15465,0,,2,,
178155,0,,0,,
123247,1,1,2,0.00,0.00
52563,0,,0,,
27980,1,1,2,0.00,0.00
167335,1,1,1,0.00,0.00
4979,2,1,2,,
81488,1,0,1,,
93244,0,,0,,
113121,2,1,1,,
88615,1,1,2,0.00,0.00
159224,1,1,2,,
167213,1,1,1,0.00,0.00
13590,1,1,1,,
165212,2,1,1,0.00,0.00
145845,0,,0,,
122328,0,,0,,
29605,0,,0,,
187198,1,1,2,0.00,0.00
164137,2,0,2,0.00,0.00
73761,1,0,0,0.00,0.00
149680,0,,0,0.00,0.00
157405,0,,0,0.00,0.00
46674,2,0,0,0.00,0.00
38234,1,1,2,0.00,0.00
13029,2,0,1,0.00,0.00
163880,2,0,2,0.00,0.00
103143,0,,0,0.00,0.00
42348,1,1,1,0.00,0.00
9861,1,0,0,0.00,0.00
180908,1,0,1,0.00,0.00
170878,0,,0,,
187327,1,1,2,0.00,0.00
82810,0,,0,,
97460,1,1,0,,
112395,2,1,0,0.00,0.00
162640,0,,0,0.00,0.00
52033,1,1,1,0.00,0.00
172233,2,1,2,0.00,0.00
109875,1,1,1,,
113063,2,1,1,,
155314,0,,0,0.00,0.00
157740,1,1,2,0.00,0.00
29097,1,1,0,0.00,0.00
86127,0,,0,0.00,0.00
4204,0,,0,,
20559,0,,0,0.00,0.00
166091,2,0,1,0.00,0.00
108030,2,1,2,,
88162,2,1,1,,
129167,0,,0,0.00,0.00
102387,1,0,0,,
176823,0,,0,,
172406,2,1,2,0.00,0.00
84887,1,0,1,,
106874,0,,0,,
12971,2,0,1,0.00,0.00
157362,0,,0,,
32563,2,1,0,,
190339,1,1,1,0.00,0.00
79461,1,1,0,,
49314,0,,0,,
158630,1,1,2,0.00,0.00
167458,0,,0,,
76868,2,0,2,0.00,0.00
154605,2,1,2,0.00,0.00
143820,0,,0,0.00,0.00
145999,2,0,0,0.00,0.00
131072,2,1,0,,
196014,0,,0,,
188786,0,,0,,
173594,1,1,2,0.00,0.00
176852,0,,0,,
52377,0,,0,,
183840,1,0,1,0.00,0.00
38877,0,,0,,
3492,1,1,1,0.00,0.00
41199,1,1,2,0.00,0.00
185407,1,0,0,,
178539,1,1,2,0.00,0.00
136310,1,1,2,,
51969,0,,1,0.00,0.00
178578,1,1,2,0.00,0.00
178358,0,,0,0.00,0.00
8111,0,,0,,
131135,2,1,0,,
178853,1,1,1,,
75,0,,0,0.00,0.00
190170,1,1,1,0.00,0.00
189423,1,1,1,,
187893,0,,2,0.00,0.00
157924,1,1,0,0.00,0.00
63451,2,0,2,0.00,0.00
169852,0,,0,,
114603,1,1,1,0.00,0.00
145470,0,,0,,
91460,1,1,2,0.00,0.00
73725,1,0,0,0.00,0.00
188771,0,,0,,
184895,2,0,2,0.00,0.00
34457,1,0,2,0.00,0.00
122308,0,,0,,
131108,2,1,0,,
136288,1,1,2,,
184352,1,1,1,,
173663,1,1,2,0.00,0.00
174560,0,,0,0.00,0.00
176086,0,,0,,
132898,1,0,1,,
180681,1,0,1,0.00,0.00
120394,0,,1,,
66397,0,,2,0.00,0.00
173169,0,,0,0.00,0.00
89511,1,1,1,0.00,0.00
64210,0,,0,0.00,0.00
74754,0,,1,0.00,0.00
162777,1,1,2,0.00,0.00
136445,0,,0,0.00,0.00
186971,1,1,1,0.00,0.00
30167,0,,0,0.00,0.00
65117,0,,0,,
35345,0,,2,0.00,0.00
120217,0,,2,,
187957,0,,2,0.00,0.00
146110,2,0,1,0.00,0.00
176383,0,,1,0.00,0.00
109394,0,,2,0.00,0.00
29268,0,,0,,
149371,0,,0,0.00,0.00
8129,0,,0,,
180555,1,0,1,0.00,0.00
165441,1,1,2,,
170400,0,,0,0.00,0.00
125573,1,1,2,,
169425,0,,0,0.00,0.00
190960,0,,0,0.00,0.00
166711,0,,0,,
111997,1,1,0,,
57081,0,,2,0.00,0.00
166430,0,,1,,
94655,1,1,1,0.00,0.00
56723,0,,0,,
69582,1,1,1,0.00,0.00
19685,0,,2,,
177747,1,1,0,0.00,0.00
151804,0,,0,,
140140,0,,0,,
33199,2,1,2,0.00,0.00
162951,1,1,2,0.00,0.00
128422,0,,0,0.00,0.00
178617,1,1,2,0.00,0.00
35561,1,1,2,,
122795,0,,0,0.00,0.00
48842,0,,0,0.00,0.00
195856,0,,0,,
182368,2,1,0,,
10440,0,,0,,
36366,0,,0,0.00,0.00
194521,0,,0,0.00,0.00
105853,0,,1,,
177613,0,,0,0.00,0.00
104242,0,,0,,
27458,0,,0,,
65350,1,0,1,0.00,0.00
143305,1,1,2,,
129896,0,,0,,
7712,1,1,2,0.00,364632406.00
87357,2,1,2,0.00,0.00
84139,1,0,2,0.00,0.00
107437,1,0,2,0.00,0.00
97327,1,1,0,,
11269,1,0,1,,
152543,1,1,0,0.00,0.00
153842,0,,0,,
140379,1,1,2,,
159626,0,,0,0.00,0.00
139484,0,,0,,
48745,1,1,0,0.00,0.00
66827,0,,0,0.00,0.00
78442,0,,0,,
186035,2,0,1,0.00,0.00
194361,0,,1,0.00,0.00
156854,0,,0,0.00,0.00
18979,0,,0,,
173776,0,,0,,
166324,2,0,0,0.00,0.00
161518,1,0,1,,
7664,1,1,2,0.00,0.00
189068,0,,0,,
127723,0,,0,,
10864,1,0,0,0.00,0.00
155397,2,1,0,0.00,0.00
2722,0,,0,,
1286,0,,0,0.00,0.00
171559,1,1,2,0.00,0.00
11626,0,,0,,
175673,2,1,0,0.00,0.00
97081,1,1,0,0.00,0.00
83275,2,1,1,0.00,0.00
76434,1,1,2,,
142911,0,,0,0.00,0.00
90812,1,1,0,0.00,0.00
80647,2,0,2,,
82782,0,,1,,
147967,0,,0,0.00,0.00
189854,0,,0,,
8968,2,1,2,0.00,0.00
52599,0,,0,0.00,0.00
151623,2,0,1,0.00,0.00
175941,2,1,1,,
177768,1,1,0,0.00,0.00
17517,2,0,1,0.00,0.00
189117,1,1,0,,
129147,0,,0,0.00,0.00
57596,0,,0,,
188994,0,,0,,
65620,1,0,1,0.00,0.00
84827,1,0,1,,
99495,1,0,1,,
159380,1,1,2,,
72224,0,,0,,
186152,2,0,1,0.00,0.00
47480,1,0,0,0.00,0.00
151539,2,0,1,0.00,0.00
158929,1,1,2,0.00,0.00
38247,1,1,2,0.00,0.00
185781,2,0,1,0.00,0.00
173246,0,,0,0.00,0.00
48125,0,,0,,
41836,0,,0,,
41278,1,1,2,0.00,0.00
109834,1,1,1,,
151642,2,0,1,0.00,0.00
120770,0,,0,0.00,0.00
126835,0,,0,,
79945,2,0,2,0.00,0.00
5645,0,,2,0.00,0.00
103911,0,,0,0.00,0.00
78204,1,0,1,0.00,0.00
32320,2,0,0,0.00,0.00
110329,1,1,2,0.00,0.00
41345,1,1,2,0.00,0.00
107227,2,1,1,0.00,0.00
44108,2,1,0,,
180099,0,,0,,
20156,0,,0,0.00,0.00
162209,1,1,0,,
115837,0,,1,0.00,0.00
24724,0,,0,0.00,0.00
8428,0,,0,0.00,0.00
178368,0,,0,0.00,0.00
156108,0,,0,,
45443,2,0,1,0.00,0.00
186207,1,1,1,0.00,0.00
31126,2,0,1,12688960000.00,0.00
179006,1,1,1,,
149883,0,,0,,
169117,0,,0,0.00,0.00
65487,1,0,1,0.00,0.00
56134,2,0,2,0.00,0.00
65135,0,,0,,
55747,0,,0,0.00,0.00
5771,0,,2,0.00,0.00
138170,1,1,1,,
141562,0,,0,,
172602,1,1,2,0.00,0.00
113153,1,1,0,,
178097,0,,0,,
83775,2,1,2,,
119976,1,1,2,0.00,0.00
62485,1,1,0,0.00,0.00
173951,0,,0,,
174914,0,,0,,
184249,1,0,1,,
113795,1,0,1,0.00,0.00
190285,1,1,1,0.00,0.00
160736,1,0,1,0.00,0.00
101167,0,,2,0.00,0.00
108558,1,0,2,0.00,0.00
58039,0,,2,0.00,0.00
32003,0,,0,0.00,0.00
161176,2,1,1,,
82751,0,,1,,
97882,1,1,1,0.00,0.00
96059,1,0,0,0.00,0.00
23596,1,1,0,0.00,0.00
34482,0,,0,0.00,0.00
174728,0,,1,0.00,0.00
146410,2,0,1,0.00,0.00
50709,1,1,0,0.00,0.00
173493,1,1,1,0.00,0.00
174652,0,,0,0.00,0.00
168681,0,,0,,
66064,0,,0,,
100362,2,0,2,,
154571,2,1,2,0.00,0.00
135532,1,1,2,0.00,0.00
107099,0,,0,0.00,0.00
15194,0,,2,0.00,0.00
62264,1,1,2,0.00,0.00
50364,0,,0,,
13108,2,0,1,0.00,0.00
8873,2,1,2,0.00,0.00
88727,1,1,2,0.00,0.00
190037,1,1,0,0.00,0.00
121494,0,,0,,
110110,0,,0,0.00,0.00
169747,0,,0,,
17027,2,0,2,0.00,0.00
184944,2,0,2,0.00,0.00
173356,1,1,1,0.00,0.00
42928,0,,0,,
25178,0,,0,0.00,0.00
159890,0,,0,0.00,0.00
157418,0,,0,0.00,0.00
84944,1,0,1,,
177203,0,,1,,
52306,0,,0,,
153485,1,1,2,0.00,0.00
104484,0,,0,,
119127,1,1,2,0.00,0.00
190674,0,,0,,
189326,1,1,1,0.00,0.00
182160,1,1,1,,
73845,1,0,1,0.00,0.00
143,2,0,2,0.00,0.00
165129,2,1,1,0.00,0.00
25173,0,,0,,
180647,1,0,1,0.00,0.00
110900,1,1,1,,
63590,0,,0,0.00,0.00
193824,1,1,1,,
185913,2,0,1,0.00,0.00
133456,2,0,1,0.00,0.00
172530,1,0,2,0.00,0.00
4168,0,,0,,
74849,0,,0,0.00,0.00
67734,0,,0,0.00,0.00
40968,0,,0,0.00,0.00
91208,1,1,0,,
168478,0,,0,,
196043,0,,0,,
176156,0,,0,,
72436,0,,0,0.00,0.00
160012,0,,1,0.00,0.00
169217,0,,0,0.00,0.00
56102,2,0,2,0.00,0.00
26539,0,,0,0.00,0.00
161298,1,1,1,,
175067,0,,0,,
90423,1,0,1,0.00,0.00
72741,1,0,2,0.00,0.00
113044,2,1,1,,
60537,1,1,2,0.00,0.00
28059,1,1,2,0.00,0.00
92487,1,0,1,0.00,6000000.00
112988,1,1,1,,
175613,0,,0,0.00,0.00
192488,0,,0,0.00,0.00
56814,0,,0,0.00,0.00
164946,1,1,1,0.00,0.00
47239,2,1,2,,
166308,2,0,0,0.00,0.00
93696,1,1,0,0.00,0.00
70108,2,0,2,0.00,0.00
152793,0,,0,,
190713,0,,0,,
159207,1,1,2,,
132567,1,1,1,0.00,0.00
175985,0,,0,,
131545,2,0,0,0.00,0.00
8727,2,0,2,0.00,0.00
89678,0,,0,0.00,0.00
65963,0,,0,,
55231,0,,0,0.00,0.00
118135,2,0,1,,
19895,0,,0,,
138169,1,1,1,,
177367,0,,0,0.00,0.00
179440,0,,0,0.00,0.00
43995,2,1,0,,
120536,0,,0,,
193354,1,1,2,0.00,0.00
195330,1,1,0,0.00,0.00
77410,1,0,2,,
60730,1,1,2,,
185038,2,0,2,0.00,0.00
76766,2,0,2,0.00,0.00
59208,2,1,1,0.00,0.00
179811,0,,0,0.00,0.00
134398,0,,0,0.00,0.00
148518,2,0,1,0.00,0.00
16100,2,0,1,0.00,0.00
137312,0,,0,,
178251,0,,0,,
132542,1,1,1,0.00,0.00
176526,0,,0,0.00,0.00
51248,0,,0,,
189218,1,1,0,,
76474,1,1,0,,
139261,0,,0,,
94974,1,1,2,0.00,0.00
26790,0,,2,0.00,0.00
192444,0,,0,0.00,0.00
55038,0,,2,0.00,0.00
68193,0,,0,,
166013,2,0,1,0.00,0.00
108613,1,0,2,0.00,0.00
83153,2,1,2,0.00,0.00
45740,1,1,2,,
102212,1,0,0,0.00,0.00
79860,0,,2,0.00,0.00
119728,0,,2,0.00,0.00
82220,0,,2,0.00,0.00
32464,2,0,0,,
97823,1,1,1,0.00,0.00
178409,0,,0,0.00,0.00
21678,1,1,2,0.00,0.00
27189,0,,0,,
16116,2,0,1,0.00,0.00
152798,0,,0,,
26654,1,0,2,0.00,0.00
185138,1,0,1,0.00,0.00
61765,1,1,0,,
90393,1,0,1,0.00,0.00
169794,0,,0,,
186320,0,,1,,
137802,1,1,1,0.00,0.00
164370,2,1,2,,
45728,1,0,1,0.00,0.00
133739,1,1,2,0.00,0.00
28963,0,,0,0.00,0.00
109680,2,1,1,0.00,0.00
154614,2,1,2,0.00,0.00
56260,2,0,2,0.00,0.00
13370,1,1,1,,
166346,2,0,1,0.00,0.00
7176,2,1,0,,
52619,0,,0,0.00,0.00
88460,1,1,2,0.00,0.00
98376,1,1,1,,
127648,0,,0,,
58287,0,,0,,
77435,1,0,2,,
137216,1,1,0,,
5792,0,,2,0.00,0.00
177915,1,1,0,,
11312,0,,0,,
160305,0,,0,,
176007,0,,0,,
138352,1,1,0,,
177958,1,1,0,,
120257,0,,2,,
182061,1,0,1,0.00,0.00
170770,0,,0,,
156073,0,,0,,
103211,0,,0,0.00,0.00
81644,1,0,1,,
141054,2,1,1,0.00,0.00
181245,1,1,2,,
136340,1,1,0,,
173677,0,,0,0.00,0.00
103392,0,,0,0.00,0.00
183262,0,,0,,
70296,2,1,2,,
84728,1,0,1,,
65980,0,,0,,
180810,1,0,1,0.00,0.00
159540,0,,0,0.00,0.00
153826,0,,0,,
191844,0,,0,,
174139,0,,0,,
13231,1,1,1,0.00,0.00
90528,1,0,1,0.00,0.00
65666,1,0,0,0.00,0.00
187397,1,1,2,,
123859,0,,0,0.00,0.00
76321,1,1,2,,
104084,0,,0,,
137091,1,1,0,,
21280,1,1,0,0.00,0.00
112441,2,1,0,0.00,0.00
168192,2,0,0,0.00,0.00
50331,0,,0,,
160291,0,,0,,
186085,2,0,1,0.00,0.00
80404,0,,1,,
107664,2,1,2,,
114694,1,1,1,0.00,0.00
55390,0,,0,,
176842,0,,0,0.00,0.00
9381,2,1,2,,
76661,0,,0,0.00,0.00
71744,2,0,0,0.00,0.00
60025,0,,0,0.00,0.00
92287,2,1,2,,
15432,0,,2,,
47883,1,0,0,,
178622,1,1,2,0.00,0.00
39117,0,,0,,
129096,0,,0,0.00,0.00
18688,0,,0,,
92123,2,1,2,,
168581,0,,0,,
29284,0,,0,,
183524,0,,0,,
111036,1,1,2,,
92234,2,1,2,,
184090,1,0,1,0.00,0.00
52970,1,1,2,0.00,0.00
105607,0,,2,,
102245,1,0,0,0.00,0.00
165011,2,1,1,0.00,0.00
78920,0,,0,0.00,0.00
52628,0,,0,0.00,0.00
88275,1,1,1,0.00,0.00
129920,0,,0,,
32779,0,,0,,
23799,1,1,2,0.00,0.00
82156,0,,2,0.00,0.00
17056,2,0,2,0.00,0.00
186783,0,,0,0.00,0.00
82682,0,,1,,
86111,0,,0,0.00,0.00
106610,0,,0,,
155934,0,,0,,
22693,2,0,0,0.00,0.00
1334,0,,0,0.00,0.00
168479,0,,0,,
187180,1,1,2,0.00,0.00
87644,2,1,1,0.00,0.00
181975,0,,0,0.00,0.00
9507,2,1,2,,
33386,2,1,2,0.00,0.00
157992,1,1,0,,
86587,2,0,2,0.00,0.00
35922,0,,0,,
15099,0,,2,0.00,0.00
77735,0,,0,0.00,0.00
168991,0,,0,0.00,0.00
60968,1,1,1,,
183386,0,,0,,
20977,0,,0,,
79719,0,,0,,
35139,1,1,2,0.00,0.00
168393,1,1,0,0.00,0.00
59459,2,1,1,0.00,0.00
53309,1,1,2,,
167525,0,,0,,
25913,1,1,1,0.00,0.00
132906,1,0,1,,
75194,1,1,1,,
82451,0,,1,0.00,0.00
45101,2,1,2,,
31006,2,0,1,0.00,0.00
156482,0,,1,0.00,0.00
6945,1,1,1,0.00,0.00
13550,1,1,1,,
